# ::id 434002
# ::tok Il aura les proportions déterminées par les officiers du Shannon , l\u2019 instrument exigé par la perforation du Scotia , et la puissance nécessaire pour entamer la coque d\u2019 un steamer .
# ::alignments 0-1.1.1 1-1.1.2 2-1.1.3.5.1 3-1.1.3.5.2 4-1.1.3.5.3.2 5-1.1.3.5.3.3.1 6-1.1.3.5.3.3.2 7-1.1.3.5.3.3.3 8-1.1.3.5.3.3.4.1 9-1.1.3.5.3.3.4.2 11-1.1.3.6.1 12-1.1.3.6.2 13-1.1.3.6.3.2 14-1.1.3.6.3.3.1 15-1.1.3.6.3.3.2 16-1.1.3.6.3.3.3 17-1.1.3.6.3.3.4.1 18-1.1.3.6.3.3.4.2 20-1.1.3.1 21-1.1.3.2.1 22-1.1.3.2.2 23-1.1.3.2.3.2 24-1.1.3.2.3.3.2 25-1.1.3.2.3.3.3 26-1.1.3.2.3.3.4.1 27-1.1.3.2.3.3.4.2 28-1.1.3.2.3.3.4.3.1 29-1.1.3.2.3.3.4.3.2 30-1.1.3.2.3.3.4.3.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label~e.0)
           :S (v4 / label~e.1)
           :A (v5 / label
                  :N (v6 / label~e.20)
                  :C (v7 / label
                         :E (v10 / label~e.21)
                         :C (v11 / label~e.22)
                         :E (v12 / label
                                 :A v11
                                 :S (v19 / label~e.23)
                                 :A (v20 / label
                                         :A (v25 / label)
                                         :R (v26 / label~e.24)
                                         :P (v27 / label~e.25)
                                         :A (v28 / label
                                                 :E (v37 / label~e.26)
                                                 :C (v38 / label~e.27)
                                                 :E (v39 / label
                                                         :R (v44 / label~e.28)
                                                         :E (v45 / label~e.29)
                                                         :C (v46 / label~e.30))))))
                  :C (v8 / label
                         :E (v13 / label~e.2)
                         :C (v14 / label~e.3)
                         :E (v15 / label
                                 :A v14
                                 :P (v21 / label~e.4)
                                 :A (v22 / label
                                         :R (v29 / label~e.5)
                                         :E (v30 / label~e.6)
                                         :C (v31 / label~e.7)
                                         :E (v32 / label
                                                 :R (v40 / label~e.8)
                                                 :C (v41 / label~e.9)))))
                  :C (v9 / label
                         :E (v16 / label~e.11)
                         :C (v17 / label~e.12)
                         :E (v18 / label
                                 :A v17
                                 :P (v23 / label~e.13)
                                 :A (v24 / label
                                         :R (v33 / label~e.14)
                                         :E (v34 / label~e.15)
                                         :C (v35 / label~e.16)
                                         :E (v36 / label
                                                 :R (v42 / label~e.17)
                                                 :C (v43 / label~e.18))))))))
