# ::id 86002
# ::tok On vit réapparaître dans les journaux \u2013 à court de copie \u2013 tous les êtres imaginaires et gigantesques , depuis la baleine blanche , le terrible « Moby Dick » des régions hyperboréennes , jusqu\u2019 au Kraken démesuré , dont les tentacules peuvent enlacer un bâtiment de cinq cents tonneaux et l\u2019 entraîner dans les abîmes de l\u2019Océan .
# ::alignments 0-1.1.1 1-1.1.2.1 2-1.1.2.2 3-1.1.3.1 4-1.1.3.2 5-1.1.3.3 7-1.1.3.5.1.1 8-1.1.3.5.1.2 9-1.1.3.5.1.3 10-1.1.3.5.2 12-1.1.4.2 13-1.1.4.3 14-1.1.4.4 15-1.1.4.5.1 16-1.1.4.5.2 17-1.1.4.5.3 19-1.1.4.1.1 20-1.1.4.1.2.2 21-1.1.4.1.2.3 22-1.1.4.1.2.4 24-1.1.4.1.2.1.1 25-1.1.4.1.2.1.2 27-1.1.4.1.2.1.3 28-1.1.4.1.2.1.3 30-1.1.4.1.2.1.4.1 31-1.1.4.1.2.1.4.2 32-1.1.4.1.2.1.4.3 34-1.1.4.1.3 35-1.1.4.1.3 36-1.1.4.1.4.1 37-1.1.4.1.4.2 39-1.1.4.1.4.3.1 40-1.1.4.1.4.3.2.1.2 41-1.1.4.1.4.3.4.4 42-1.1.4.1.4.3.2.2.1 43-1.1.4.1.4.3.2.2.2 44-1.1.4.1.4.3.2.3.1 45-1.1.4.1.4.3.2.3.2 46-1.1.4.1.4.3.2.3.3.1 47-1.1.4.1.4.3.2.3.3.2.1 48-1.1.4.1.4.3.2.3.3.2.2 49-1.1.4.1.4.3.2.3.3.3 50-1.1.4.1.4.3.3 51-1.1.4.1.4.3.4.1 52-1.1.4.1.4.3.4.2 53-1.1.4.1.4.3.4.3.1 54-1.1.4.1.4.3.4.3.2 55-1.1.4.1.4.3.4.3.3 56-1.1.4.1.4.3.4.3.4.1 57-1.1.4.1.4.3.4.3.4.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label~e.0)
           :P (v4 / label
                  :E (v7 / label~e.1)
                  :C (v8 / label~e.2))
           :A (v5 / label
                  :R (v9 / label~e.3)
                  :E (v10 / label~e.4)
                  :C (v11 / label~e.5)
                  :E (v12 / label
                          :E (v18 / label
                                  :R (v27 / label~e.7)
                                  :C (v28 / label~e.8)
                                  :R (v29 / label~e.9))
                          :C (v19 / label~e.10)))
           :A (v6 / label
                  :E (v13 / label
                          :R (v20 / label~e.19)
                          :C (v21 / label
                                  :E (v30 / label
                                          :E (v37 / label~e.24)
                                          :E (v38 / label~e.25)
                                          :C (v39 / label~e.27,28)
                                          :E (v40 / label
                                                  :R (v45 / label~e.30)
                                                  :C (v46 / label~e.31)
                                                  :E (v47 / label~e.32)))
                                  :E (v31 / label~e.20)
                                  :C (v32 / label~e.21)
                                  :E (v33 / label~e.22))
                          :R (v22 / label~e.34,35)
                          :C (v23 / label
                                  :C (v34 / label~e.36)
                                  :E (v35 / label~e.37)
                                  :E (v36 / label
                                          :R (v41 / label~e.39)
                                          :H (v42 / label
                                                  :A (v48 / label
                                                          :E v34
                                                          :E (v55 / label~e.40)
                                                          :C (v54 / label~e.41))
                                                  :P (v49 / label
                                                          :E (v56 / label~e.42)
                                                          :C (v57 / label~e.43))
                                                  :A (v50 / label
                                                          :E (v58 / label~e.44)
                                                          :C (v59 / label~e.45)
                                                          :E (v60 / label
                                                                  :R (v65 / label~e.46)
                                                                  :E (v66 / label
                                                                          :E (v70 / label~e.47)
                                                                          :C (v71 / label~e.48))
                                                                  :C (v67 / label~e.49))))
                                          :L (v43 / label~e.50)
                                          :H (v44 / label
                                                  :A (v51 / label~e.51)
                                                  :P (v52 / label~e.52)
                                                  :A (v53 / label
                                                          :R (v61 / label~e.53)
                                                          :E (v62 / label~e.54)
                                                          :C (v63 / label~e.55)
                                                          :E (v64 / label
                                                                  :R (v68 / label~e.56)
                                                                  :C (v69 / label~e.57)))
                                                  :A v54))))
                  :E (v14 / label~e.12)
                  :E (v15 / label~e.13)
                  :C (v16 / label~e.14)
                  :E (v17 / label
                          :C (v24 / label~e.15)
                          :N (v25 / label~e.16)
                          :C (v26 / label~e.17)))))
