# ::id 872009
# ::tok Or , mon brave Ned , savez - vous ce que vous avez de centimètres carrés en surface ?
# ::alignments 0-1.1 2-1.2.4.1 3-1.2.4.2 4-1.2.4.3 6-1.2.5 11-1.2.1.2 12-1.2.1.3 13-1.2.1.1.3.1 14-1.2.1.1.3.2 15-1.2.1.1.3.3 16-1.2.1.1.4.1 17-1.2.1.1.4.2
# ::format ucca
(v1 / label
    :L (v2 / label~e.0)
    :H (v3 / label
           :A (v4 / label
                  :A (v7 / label
                         :E (v13 / label
                                 :E (v15 / label~e.13)
                                 :C (v16 / label~e.14)
                                 :E (v17 / label~e.15))
                         :E (v14 / label
                                 :R (v18 / label~e.16)
                                 :C (v19 / label~e.17)))
                  :A (v8 / label~e.11)
                  :P (v9 / label~e.12))
           :A (v5 / label
                  :E (v10 / label~e.2)
                  :E (v11 / label~e.3)
                  :C (v12 / label~e.4))
           :P (v6 / label~e.6)))
