# ::id 782000
# ::tok Nos bagages furent immédiatement transbordés sur le pont de la frégate .
# ::alignments 0-1.1.2.1 1-1.1.2.2 3-1.1.4 4-1.1.3.2 5-1.1.5.4 6-1.1.5.1 7-1.1.5.2 8-1.1.5.3.1 9-1.1.5.3.2 10-1.1.5.3.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label)
           :A (v4 / label
                  :E (v8 / label~e.0)
                  :C (v9 / label~e.1))
           :P (v5 / label
                  :C (v10 / label~e.4))
           :D (v6 / label~e.3)
           :A (v7 / label
                  :E (v11 / label~e.6)
                  :C (v12 / label~e.7)
                  :E (v13 / label
                          :R (v15 / label~e.8)
                          :E (v16 / label~e.9)
                          :C (v17 / label~e.10))
                  :R (v14 / label~e.5))))
