# ::id 3199000
# ::tok Seul , un gouvernement pouvait posséder une pareille machine destructive , et , en ces temps désastreux où l' homme s' ingénie à multiplier la puissance des armes de guerre , il était possible qu' un État essayât à l' insu des autres ce formidable engin .
# ::alignments 0-1.1.1 3-1.1.2.2 4-1.1.3 5-1.1.4 7-1.1.5.2 8-1.1.5.3 9-1.1.5.4.2 11-1.2 13-1.3.5.1 14-1.3.5.2 15-1.3.5.3 16-1.3.5.4.2 17-1.3.5.5.2 19-1.3.5.5.3.2 20-1.3.5.5.4 21-1.3.5.5.4 23-1.3.5.5.6 25-1.3.5.5.7.1.2 26-1.3.5.5.7.2.1 27-1.3.5.5.7.2.2 28-1.3.5.5.7.2.3.1 29-1.3.5.5.7.2.3.2 33-1.3.2 34-1.3.3.1 36-1.3.3.2.2 37-1.3.3.3 38-1.3.3.4.1 40-1.3.3.4.2.2 41-1.3.3.4.3.1 42-1.3.3.4.3.2 43-1.3.3.5.1 44-1.3.3.5.2.2 45-1.3.3.5.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :D (v5 / label~e.0)
           :A (v6 / label
                  :C (v13 / label~e.3))
           :D (v7 / label~e.4)
           :S (v8 / label~e.5)
           :A (v9 / label
                  :E (v14 / label~e.7)
                  :C (v15 / label~e.8)
                  :E (v16 / label
                          :A v15
                          :S (v27 / label~e.9))))
    :L (v3 / label~e.11)
    :H (v4 / label
           :S (v10 / label~e.33)
           :A (v11 / label
                   :R (v17 / label~e.34)
                   :A (v18 / label
                           :C (v28 / label~e.36))
                   :P (v19 / label~e.37)
                   :A (v20 / label
                           :R (v29 / label~e.38)
                           :P (v30 / label
                                   :C (v41 / label~e.40))
                           :A (v31 / label
                                   :R (v42 / label~e.41)
                                   :C (v43 / label~e.42)))
                   :A (v21 / label
                           :E (v32 / label~e.43)
                           :E (v33 / label
                                   :A (v34 / label~e.45)
                                   :S (v44 / label~e.44))
                           :C v34))
           :A (v12 / label
                   :R (v22 / label~e.13)
                   :E (v23 / label~e.14)
                   :C (v24 / label~e.15)
                   :E (v25 / label
                           :A v24
                           :S (v35 / label~e.16))
                   :E (v26 / label
                           :A v24
                           :R (v36 / label~e.17)
                           :A (v37 / label
                                   :C (v45 / label~e.19))
                           :D (v38 / label~e.20,21)
                           :P (v39 / label~e.23)
                           :A (v40 / label
                                   :S (v46 / label
                                           :C (v48 / label~e.25))
                                   :A (v47 / label
                                           :R (v49 / label~e.26)
                                           :C (v50 / label~e.27)
                                           :E (v51 / label
                                                   :R (v52 / label~e.28)
                                                   :C (v53 / label~e.29))))))))
