# ::id 3337002
# ::tok C' était la voix de Ned Land , et Ned Land s' écriait : « Ohé ! la chose en question , sous le vent , par le travers à nous ! »
# ::alignments 0-1.1.1 1-1.1.2 3-1.1.3.2 4-1.1.3.3.1 5-1.1.3.3.2 6-1.1.3.3.2 8-1.2 9-1.3.3 10-1.3.3 11-1.3.4 12-1.3.4 18-1.3.5.3.2 19-1.3.5.3.3.2 20-1.3.5.3.3.3 22-1.3.5.4.1 24-1.3.5.4.3 26-1.3.5.4.4.1.1 28-1.3.5.4.4.1.3 29-1.3.5.4.4.2 30-1.3.5.4.4.3
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v5 / label~e.0)
           :S (v6 / label~e.1)
           :A (v7 / label
                  :C (v11 / label~e.3)
                  :E (v12 / label
                          :R (v16 / label~e.4)
                          :C (v17 / label~e.5,6))))
    :L (v3 / label~e.8)
    :H (v4 / label
           :A (v8 / label~e.9,10)
           :P (v9 / label~e.11,12)
           :A (v10 / label
                   :S (v13 / label)
                   :A (v14 / label
                           :C (v18 / label~e.18)
                           :E (v19 / label
                                   :A v18
                                   :R (v23 / label~e.19)
                                   :S (v24 / label~e.20)))
                   :A (v15 / label
                           :R (v20 / label~e.22)
                           :C (v21 / label~e.24)
                           :E (v22 / label
                                   :R (v25 / label
                                           :C (v28 / label~e.26)
                                           :C (v29 / label~e.28))
                                   :R (v26 / label~e.29)
                                   :C (v27 / label~e.30))))))
