# ::id 853000
# ::tok Donc , l' Abraham - Lincoln ne manquait d' aucun moyen de destruction .
# ::alignments 0-1.1 2-1.2.1.1 3-1.2.1.2 5-1.2.1.2 6-1.2.2 7-1.2.3 8-1.2.4.1 9-1.2.2 10-1.2.4.2 11-1.2.4.3.1 12-1.2.4.3.2
# ::format ucca
(v1 / label
    :L (v2 / label~e.0)
    :H (v3 / label
           :A (v4 / label
                  :E (v8 / label~e.2)
                  :C (v9 / label~e.3,5))
           :D (v5 / label~e.6,9)
           :P (v6 / label~e.7)
           :A (v7 / label
                  :R (v10 / label~e.8)
                  :C (v11 / label~e.10)
                  :E (v12 / label
                          :R (v13 / label~e.11)
                          :C (v14 / label~e.12)))))
