# ::id 3328004
# ::tok Les embarcations rayonnèrent dans toutes les directions autour de l ' Abraham - Lincoln , pendant qu' il mettait en panne , et ne laissèrent pas un point de mer inexploré .
# ::alignments 1-1.5.5 2-1.1.2 3-1.1.3.1 4-1.1.3.2 6-1.1.3.4 7-1.1.4.1 8-1.1.4.2 11-1.1.4.4 13-1.1.4.4 15-1.2 16-1.3.1 17-1.3.2 18-1.3.3 19-1.3.3 20-1.3.3 22-1.4 23-1.5.1 24-1.5.2 25-1.5.1 27-1.5.3.2 28-1.5.3.3.1 29-1.5.3.3.2 30-1.5.4
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v7 / label
                  :C (v18 / label~e.1))
           :P (v8 / label~e.2)
           :A (v9 / label
                  :R (v19 / label~e.3)
                  :Q (v20 / label~e.4)
                  :C (v21 / label~e.6))
           :A (v10 / label
                   :R (v22 / label~e.7)
                   :R (v23 / label~e.8)
                   :C (v24 / label~e.11,13)))
    :L (v3 / label~e.15)
    :H (v4 / label
           :R (v11 / label~e.16)
           :A (v12 / label~e.17)
           :P (v13 / label~e.18,19,20))
    :L (v5 / label~e.22)
    :H (v6 / label
           :D (v14 / label~e.23,25)
           :D (v15 / label~e.24)
           :A (v16 / label
                   :C (v25 / label~e.27)
                   :E (v26 / label
                           :R (v27 / label~e.28)
                           :C (v28 / label~e.29)))
           :P (v17 / label~e.30)
           :A v18))
