# ::id 448000
# ::tok « Monsieur Aronnax , professeur au Muséum de Paris , « Fifth Avenue hotel . « New York . « Monsieur , « Si vous voulez vous joindre à l\u2019 expédition de l\u2019 Abraham - Lincoln , le gouvernement de l\u2019 Union verra avec plaisir que la France soit représentée par vous dans cette entreprise .
# ::alignments 1-1.1 2-1.1 4-1.1 5-1.1 6-1.1 7-1.1 8-1.1 11-1.2 12-1.2 13-1.2 16-1.2 17-1.2 20-1.3 23-1.4 24-1.5.1 25-1.5.2 26-1.5.3.2.1 27-1.5.3.2.2 28-1.5.3.3.1 29-1.5.3.3.2 30-1.5.3.3.3 31-1.5.3.3.4.1 32-1.5.3.3.4.2 33-1.5.3.3.4.3 35-1.5.3.3.4.3 37-1.6.1.1 38-1.6.1.2 39-1.6.1.3.1 40-1.6.1.3.2 41-1.6.1.3.3 43-1.6.2.2 44-1.6.2.3 45-1.6.3.1 46-1.6.3.2.1 47-1.6.3.2.2 49-1.6.3.3.2 50-1.6.3.4.1 51-1.6.3.4.2 52-1.6.3.5.1 53-1.6.3.5.2 54-1.6.3.5.3
# ::format ucca
(v1 / label
    :H (v2 / label~e.1,2,4,5,6,7,8)
    :H (v3 / label~e.11,12,13,16,17)
    :H (v4 / label~e.20)
    :L (v5 / label~e.23)
    :H (v6 / label
           :A (v8 / label~e.24)
           :P (v9 / label~e.25)
           :A (v10 / label
                   :A v8
                   :P (v14 / label
                           :E (v26 / label~e.26)
                           :C (v27 / label~e.27))
                   :A (v15 / label
                           :R (v28 / label~e.28)
                           :E (v29 / label~e.29)
                           :C (v30 / label~e.30)
                           :E (v31 / label
                                   :R (v43 / label~e.31)
                                   :E (v44 / label~e.32)
                                   :C (v45 / label~e.33,35)))))
    :H (v7 / label
           :A (v11 / label
                   :E (v16 / label~e.37)
                   :C (v17 / label~e.38)
                   :E (v18 / label
                           :R (v32 / label~e.39)
                           :E (v33 / label~e.40)
                           :C (v34 / label~e.41)))
           :P (v12 / label
                   :R (v19 / label~e.43)
                   :C (v20 / label~e.44))
           :A (v13 / label
                   :R (v21 / label~e.45)
                   :A (v22 / label
                           :E (v35 / label~e.46)
                           :C (v36 / label~e.47))
                   :P (v23 / label
                           :C (v37 / label~e.49))
                   :A (v24 / label
                           :R (v38 / label~e.50)
                           :C (v39 / label~e.51))
                   :A (v25 / label
                           :R (v40 / label~e.52)
                           :E (v41 / label~e.53)
                           :C (v42 / label~e.54)))))
