# ::id 3297008
# ::tok Parce que ... ça n' est pas vrai ! » répondit le Canadien , en reproduisant sans le savoir une célèbre réponse d' Arago .
# ::alignments 0-1.1.1.1 1-1.1.1.1 3-1.1.1.2.1 4-1.1.1.2.2 6-1.1.1.2.2 7-1.1.1.2.4 10-1.1.4 12-1.1.5.1.1.2 15-1.1.5.2.1.1.2 16-1.1.5.2.2 17-1.1.5.2.3.1 18-1.1.5.2.3.2 20-1.1.5.2.1.2.2 21-1.1.5.2.1.2.1.2 22-1.1.5.2.1.2.3.1 23-1.1.5.2.1.2.3.2
# ::format ucca
(v1 / label
    :H (v2 / label
           :A (v3 / label
                  :L (v6 / label~e.0,1)
                  :H (v7 / label
                         :A (v10 / label~e.3)
                         :D (v11 / label~e.4,6)
                         :S (v12 / label~e.7)))
           :P (v4 / label~e.10)
           :A (v5 / label
                  :C (v8 / label
                         :A (v13 / label
                                 :C (v17 / label~e.12)))
                  :E (v9 / label
                         :H (v14 / label
                                 :P (v18 / label
                                         :C (v22 / label~e.15))
                                 :A (v19 / label
                                         :P (v23 / label
                                                 :C (v26 / label~e.21))
                                         :D (v24 / label~e.20)
                                         :A (v25 / label
                                                 :R (v27 / label~e.22)
                                                 :C (v28 / label~e.23))))
                         :L (v15 / label~e.16)
                         :H (v16 / label
                                 :A (v20 / label~e.17)
                                 :P (v21 / label~e.18)
                                 :A v17)))))
